"Country","Schedule","Tax Base","Rates and thresholds","Year","Unit","PowerCode","Reference Period","Value","Flags"
"Canada","1","Annual gross earnings","01 Marginal rate","2014",,"Units",,1.88,
"Canada","1","Annual gross earnings","01 Marginal rate","2015",,"Units",,1.88,
"Canada","1","Annual gross earnings","01 Marginal rate","2016",,"Units",,1.88,
"Canada","1","Annual gross earnings","01 Marginal rate","2017",,"Units",,1.63,
"Canada","1","Annual gross earnings","01 Marginal rate","2018",,"Units",,1.66,
"Canada","1","Annual gross earnings","01 Marginal rate","2019",,"Units",,1.62,
"Canada","1","Annual gross earnings","01 Marginal rate","2020",,"Units",,1.58,
"Canada","1","Annual gross earnings","01 Marginal rate","2021",,"Units",,1.58,
"Canada","1","Annual gross earnings","01 Marginal rate","2022",,"Units",,1.58,
"Canada","1","Annual gross earnings","01 Lower threshold","2000",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2001",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2002",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2003",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2004",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2005",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2006",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2007",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2008",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2009",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2010",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2011",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2012",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2013",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2014",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2015",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2016",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2017",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2018",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2019",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2020",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2021",,"Units",,0,
"Canada","1","Annual gross earnings","01 Lower threshold","2022",,"Units",,0,
"Canada","1","Annual gross earnings","01 Upper threshold","2000",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2001",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2002",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2003",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2004",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2005",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2006",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2007",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2008",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2009",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2010",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2011",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2012",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2013",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2014",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2015",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2016",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2017",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2018",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2019",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2020",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2021",,"Units",,3500,
"Canada","1","Annual gross earnings","01 Upper threshold","2022",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Marginal rate","2000",,"Units",,6.3,
"Canada","1","Annual gross earnings","02 Marginal rate","2001",,"Units",,6.55,
"Canada","1","Annual gross earnings","02 Marginal rate","2002",,"Units",,6.9,
"Canada","1","Annual gross earnings","02 Marginal rate","2003",,"Units",,7.05,
"Canada","1","Annual gross earnings","02 Marginal rate","2004",,"Units",,6.93,
"Canada","1","Annual gross earnings","02 Marginal rate","2005",,"Units",,6.9,
"Canada","1","Annual gross earnings","02 Marginal rate","2006",,"Units",,6.82,
"Canada","1","Annual gross earnings","02 Marginal rate","2007",,"Units",,6.75,
"Canada","1","Annual gross earnings","02 Marginal rate","2008",,"Units",,6.68,
"Canada","1","Annual gross earnings","02 Marginal rate","2009",,"Units",,6.68,
"Canada","1","Annual gross earnings","02 Marginal rate","2010",,"Units",,6.68,
"Canada","1","Annual gross earnings","02 Marginal rate","2011",,"Units",,6.73,
"Canada","1","Annual gross earnings","02 Marginal rate","2012",,"Units",,6.78,
"Canada","1","Annual gross earnings","02 Marginal rate","2013",,"Units",,6.83,
"Canada","1","Annual gross earnings","02 Marginal rate","2014",,"Units",,6.83,
"Canada","1","Annual gross earnings","02 Marginal rate","2015",,"Units",,6.83,
"Canada","1","Annual gross earnings","02 Marginal rate","2016",,"Units",,6.83,
"Canada","1","Annual gross earnings","02 Marginal rate","2017",,"Units",,6.58,
"Canada","1","Annual gross earnings","02 Marginal rate","2018",,"Units",,6.61,
"Canada","1","Annual gross earnings","02 Marginal rate","2019",,"Units",,6.57,
"Canada","1","Annual gross earnings","02 Marginal rate","2020",,"Units",,6.53,
"Canada","1","Annual gross earnings","02 Marginal rate","2021",,"Units",,6.53,
"Canada","1","Annual gross earnings","02 Marginal rate","2022",,"Units",,6.53,
"Canada","1","Annual gross earnings","02 Lower threshold","2000",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2001",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2002",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2003",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2004",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2005",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2006",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2007",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2008",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2009",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2010",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2011",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2012",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2013",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2014",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2015",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2016",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2017",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2018",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2019",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2020",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2021",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Lower threshold","2022",,"Units",,3500,
"Canada","1","Annual gross earnings","02 Upper threshold","2000",,"Units",,37600,
"Canada","1","Annual gross earnings","02 Upper threshold","2001",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2002",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2003",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2004",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2005",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2006",,"Units",,39000,
"Canada","1","Annual gross earnings","02 Upper threshold","2007",,"Units",,40000,
"Canada","1","Annual gross earnings","02 Upper threshold","2008",,"Units",,41100,
"Canada","1","Annual gross earnings","02 Upper threshold","2009",,"Units",,42300,
"Canada","1","Annual gross earnings","02 Upper threshold","2010",,"Units",,43200,
"Canada","1","Annual gross earnings","02 Upper threshold","2011",,"Units",,44200,
"Canada","1","Annual gross earnings","02 Upper threshold","2012",,"Units",,45900,
"Canada","1","Annual gross earnings","02 Upper threshold","2013",,"Units",,47400,
"Canada","1","Annual gross earnings","02 Upper threshold","2014",,"Units",,48600,
"Canada","1","Annual gross earnings","02 Upper threshold","2015",,"Units",,49500,
"Canada","1","Annual gross earnings","02 Upper threshold","2016",,"Units",,50800,
"Canada","1","Annual gross earnings","02 Upper threshold","2017",,"Units",,51300,
"Canada","1","Annual gross earnings","02 Upper threshold","2018",,"Units",,51700,
"Canada","1","Annual gross earnings","02 Upper threshold","2019",,"Units",,53100,
"Canada","1","Annual gross earnings","02 Upper threshold","2020",,"Units",,54200,
"Canada","1","Annual gross earnings","02 Upper threshold","2021",,"Units",,56300,
"Canada","1","Annual gross earnings","02 Upper threshold","2022",,"Units",,60300,
"Canada","1","Annual gross earnings","03 Marginal rate","2000",,"Units",,2.4,
"Canada","1","Annual gross earnings","03 Marginal rate","2001",,"Units",,4.3,
"Canada","1","Annual gross earnings","03 Marginal rate","2002",,"Units",,4.7,
"Canada","1","Annual gross earnings","03 Marginal rate","2003",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2004",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2005",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2006",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2007",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2008",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2009",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2010",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2011",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2012",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2013",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2014",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2015",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2016",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2017",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2018",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2019",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2020",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2021",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Marginal rate","2022",,"Units",,4.95,
"Canada","1","Annual gross earnings","03 Lower threshold","2000",,"Units",,37600,
"Canada","1","Annual gross earnings","03 Lower threshold","2001",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2002",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2003",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2004",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2005",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2006",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Lower threshold","2007",,"Units",,40000,
"Canada","1","Annual gross earnings","03 Lower threshold","2008",,"Units",,41100,
"Canada","1","Annual gross earnings","03 Lower threshold","2009",,"Units",,42300,
"Canada","1","Annual gross earnings","03 Lower threshold","2010",,"Units",,43200,
"Canada","1","Annual gross earnings","03 Lower threshold","2011",,"Units",,44200,
"Canada","1","Annual gross earnings","03 Lower threshold","2012",,"Units",,45900,
"Canada","1","Annual gross earnings","03 Lower threshold","2013",,"Units",,47400,
"Canada","1","Annual gross earnings","03 Lower threshold","2014",,"Units",,48600,
"Canada","1","Annual gross earnings","03 Lower threshold","2015",,"Units",,49500,
"Canada","1","Annual gross earnings","03 Lower threshold","2016",,"Units",,50800,
"Canada","1","Annual gross earnings","03 Lower threshold","2017",,"Units",,51300,
"Canada","1","Annual gross earnings","03 Lower threshold","2018",,"Units",,51700,
"Canada","1","Annual gross earnings","03 Lower threshold","2019",,"Units",,53100,
"Canada","1","Annual gross earnings","03 Lower threshold","2020",,"Units",,54200,
"Canada","1","Annual gross earnings","03 Lower threshold","2021",,"Units",,56300,
"Canada","1","Annual gross earnings","03 Lower threshold","2022",,"Units",,60300,
"Canada","1","Annual gross earnings","03 Upper threshold","2000",,"Units",,39000,
"Canada","1","Annual gross earnings","03 Upper threshold","2001",,"Units",,41300,
"Canada","1","Annual gross earnings","03 Upper threshold","2002",,"Units",,39100,
"Canada","1","Annual gross earnings","03 Upper threshold","2003",,"Units",,39900,
"Canada","1","Annual gross earnings","03 Upper threshold","2004",,"Units",,40500,
